e_form,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData minimum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,maximum oxidation state,range oxidation state,std_dev oxidation state
-3.704,0.0,14.623,4.898,5.781,6.039,8.377,90.0,90.0,90.0,4.728,8.0,68.0,8.0,17.0,87.0,70.0,62.6,29.28,87.0,15.9994,167.259,151.2596,71.23297,66.280284,15.9994,54.8,1770.0,1715.2,627.68,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,203.0,137.0,118.0,66.0,1.13,3.44,2.31,1.0824,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.6,0.0,5.0,14.0,9.0,7.4,2.64,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,11.0,11.0,2.6,3.36,0.0,2.0,11.0,3.8,2.88,35.675,26.57,18.715,11.532,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-3.701,0.0,13.251,4.42,5.638,5.828,8.066,90.0,90.0,90.0,5.523,8.0,58.0,8.0,11.0,87.0,76.0,57.4,35.52,87.0,15.9994,140.116,124.1166,46.6140224,37.40079104,15.9994,54.8,1814.0,1759.2,609.88,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,114.4,66.0,1.12,3.44,2.32,1.056,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.48,0.0,1.0,1.0,0.32,0.0,3.0,6.0,3.0,5.0,1.2,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,4.32,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,7.4,6.48,37.24,28.135,17.358,9.9036,9.105,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-3.699,0.8,14.56,2.83,5.781,6.07,8.298,90.0,90.0,90.0,5.227,8.0,93.0,8.0,22.0,87.0,65.0,63.6,28.08,87.0,15.9994,237.0,221.0006,90.45144,89.342448,15.9994,54.8,1770.0,1715.2,570.28,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,190.0,124.0,115.4,66.0,1.24,3.44,2.2,1.0272,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,12.0,12.0,3.84,0.0,6.0,14.0,8.0,7.8,2.48,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,10.0,10.0,2.4,3.04,0.0,2.0,19.0,5.4,5.44,30.585,21.48,15.27075,7.3989,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.4,55.68,12.0,3.0,5.0,3.273268354
-3.693,0.0,15.939,4.608,5.993,6.183,8.603,90.0,90.0,90.0,5.419,8.0,89.0,8.0,12.0,87.0,75.0,57.4,35.52,87.0,15.9994,227.0,211.0006,72.78081,68.137692,15.9994,54.8,1799.0,1744.2,657.28,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,215.0,149.0,120.6,66.0,1.1,3.44,2.34,1.0944,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.48,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.8,3.36,44.5125,35.4075,20.8385,14.0802,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3.0,5.0,3.273268354
-3.691,0.0,13.299,4.134,5.661,5.809,8.087,90.0,90.0,90.0,6.201,8.0,63.0,8.0,25.0,87.0,62.0,66.0,25.2,87.0,15.9994,151.964,135.9646,58.23724,50.685408,15.9994,54.8,2128.0,2073.2,677.48,54.8,3.0,6.0,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,198.0,132.0,114.2,66.0,1.185,3.44,2.255,1.0476,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,7.0,7.0,2.24,0.0,4.0,9.0,5.0,6.2,1.12,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,7.0,7.0,1.4,2.24,0.0,2.0,8.0,4.2,2.64,36.46,27.355,17.394,9.9468,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,4.0,6.0,3.380617019
-3.686,0.0,14.812,4.972,5.815,6.057,8.411,90.0,90.0,90.0,4.842,8.0,68.0,8.0,15.0,87.0,72.0,62.2,29.76,87.0,15.9994,167.259,151.2596,71.07464,66.090288,15.9994,54.8,1770.0,1715.2,601.08,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,118.2,66.0,1.12,3.44,2.32,1.0848,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,12.0,12.0,3.76,0.0,4.0,14.0,10.0,7.2,2.72,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,13.0,13.0,3.0,4.0,0.0,2.0,22.0,6.0,6.4,37.24,28.135,19.028,11.9076,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-3.67,0.0,16.276,4.335,6.029,6.225,8.673,90.0,90.0,90.0,5.268,8.0,89.0,8.0,14.0,87.0,73.0,60.4,31.92,87.0,15.9994,227.0,211.0006,86.44964,84.540288,15.9994,54.8,1586.0,1531.2,614.68,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,121.8,66.0,1.1,3.44,2.34,1.0992,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.48,0.0,7.0,7.0,2.24,0.0,3.0,10.0,7.0,6.2,1.52,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,4.32,0.0,7.0,7.0,1.4,2.24,0.0,2.0,16.0,6.2,5.04,44.5125,35.4075,20.7755,14.0046,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3.0,5.0,3.273268354
-3.669,0.0,14.992,4.92,5.836,6.076,8.456,90.0,90.0,90.0,4.722,8.0,67.0,8.0,15.0,87.0,72.0,61.8,30.24,87.0,15.9994,164.93032,148.93092,70.608904,65.5314048,15.9994,54.8,1747.0,1692.2,596.48,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,118.8,66.0,1.12,3.44,2.32,1.0872,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,11.0,11.0,3.44,0.0,4.0,13.0,9.0,7.0,2.4,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,13.0,13.0,3.2,3.92,0.0,2.0,22.0,6.2,6.32,37.24,28.135,19.05766667,11.9432,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-3.669,0.0,12.605,4.716,5.541,5.724,7.948,90.0,90.0,90.0,6.417,8.0,72.0,8.0,7.0,87.0,80.0,62.6,29.28,87.0,15.9994,178.49,162.4906,53.31324,50.070704,15.9994,54.8,2506.0,2451.2,757.08,54.8,2.0,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,176.0,110.0,109.8,66.0,1.0,3.44,2.44,1.0992,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,14.0,14.0,4.48,0.0,2.0,18.0,16.0,7.6,4.16,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,2.08,37.77,28.665,17.457,10.0224,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,4.0,6.0,3.380617019
-3.661,0.0,12.652,4.217,5.525,5.756,7.958,90.0,90.0,90.0,5.935,8.0,70.0,8.0,39.0,87.0,48.0,68.8,21.84,87.0,15.9994,173.054,157.0546,62.45524,55.747008,15.9994,54.8,2128.0,2073.2,676.88,54.8,3.0,6.0,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,187.0,121.0,112.0,66.0,1.26,3.44,2.18,1.0296,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,14.0,14.0,4.48,0.0,4.0,16.0,12.0,7.6,3.36,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,2.08,34.12,25.015,16.926,9.3852,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,4.0,6.0,3.380617019
-3.653,0.0,13.589,4.43,5.751,5.792,8.159,90.0,90.0,90.0,6.856,8.0,72.0,8.0,8.0,87.0,79.0,62.8,29.04,87.0,15.9994,178.49,162.4906,62.82164,56.186688,15.9994,54.8,2506.0,2451.2,744.08,54.8,2.0,6.24,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,195.0,129.0,113.6,66.0,0.95,3.44,2.49,1.1112,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,14.0,14.0,4.48,0.0,2.0,18.0,16.0,7.6,4.16,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,2.08,54.23,45.125,20.749,13.9728,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,4.0,6.0,3.380617019
-3.65,0.0,15.149,5.054,5.856,6.095,8.488,90.0,90.0,90.0,4.606,8.0,66.0,8.0,15.0,87.0,72.0,61.4,30.72,87.0,15.9994,162.5,146.5006,70.12284,64.948128,15.9994,54.8,1685.0,1630.2,584.08,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,118.8,66.0,1.12,3.44,2.32,1.0896,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,10.0,10.0,3.12,0.0,4.0,12.0,8.0,6.8,2.08,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,13.0,13.0,3.4,4.08,0.0,2.0,22.0,6.4,6.24,37.24,28.135,19.159,12.0648,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-3.649,0.0,17.178,4.252,6.145,6.331,8.831,90.0,90.0,90.0,5.721,8.0,90.0,8.0,8.0,87.0,79.0,57.0,36.0,87.0,15.9994,232.03806,216.03866,73.531252,69.0382224,15.9994,54.8,2023.0,1968.2,647.48,54.8,2.0,6.48,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,206.0,140.0,119.8,66.0,0.95,3.44,2.49,1.1112,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,2.08,54.23,45.125,22.783,16.4136,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,4.0,6.0,3.380617019
-3.625,0.0,14.549,3.687,4.174,4.174,4.174,90.0,90.0,90.0,6.962,8.0,72.0,8.0,9.0,87.0,78.0,63.0,28.8,87.0,15.9994,178.49,162.4906,72.76304,68.116368,15.9994,54.8,2506.0,2451.2,734.08,54.8,2.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,215.0,149.0,117.6,66.0,0.89,3.44,2.55,1.1256,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,14.0,14.0,4.48,0.0,2.0,18.0,16.0,7.6,4.16,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,2.08,63.59,54.485,22.621,16.3876,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,4.0,6.0,3.380617019
-3.622,0.0,9.848,6.174,5.078,5.326,7.283,90.0,90.0,90.0,6.179,8.0,71.0,8.0,41.0,87.0,46.0,75.0,14.4,87.0,15.9994,174.9668,158.9674,49.98930772,49.99099691,15.9994,54.8,1936.0,1881.2,606.774,54.8,3.0,3.92,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,187.0,121.0,101.2,66.0,1.27,3.44,2.17,0.96,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,1.0,1.0,0.32,0.0,14.0,14.0,4.48,0.0,3.0,17.0,14.0,7.6,3.76,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,9.0,9.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,2.4,28.865,19.76,14.532,6.5124,9.105,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3.0,5.0,3.273268354
-3.62,0.0,18.557,4.363,6.369,6.443,9.045,90.0,90.0,90.0,6.151,8.0,90.0,8.0,9.0,87.0,78.0,57.2,35.76,87.0,15.9994,232.03806,216.03866,83.472652,80.9679024,15.9994,54.8,2023.0,1968.2,637.48,54.8,2.0,6.48,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,123.8,66.0,0.89,3.44,2.55,1.1256,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,2.08,63.59,54.485,24.655,18.66,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,4.0,6.0,3.380617019
-3.616,0.0,9.976,6.198,5.108,5.339,7.316,90.0,90.0,90.0,6.232,8.0,69.0,8.0,37.0,87.0,50.0,74.2,15.36,87.0,15.9994,168.93421,152.93481,48.78278972,48.06056811,15.9994,54.8,1818.0,1763.2,583.174,54.8,3.0,3.92,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,190.0,124.0,101.8,66.0,1.25,3.44,2.19,0.9648,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,4.16,0.0,3.0,15.0,12.0,7.2,3.12,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,5.0,2.4,1.04,29.78,20.675,14.715,6.732,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3.0,5.0,3.273268354
-3.609,0.6,13.125,2.023,5.6,5.831,8.039,90.0,90.0,90.0,4.046,8.0,92.0,8.0,11.0,87.0,76.0,58.4,34.32,87.0,15.9994,238.02891,222.02951,66.1966044,68.73292224,15.9994,54.8,1814.0,1759.2,677.28,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,196.0,130.0,112.8,66.0,1.36,3.44,2.08,0.9936,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.48,0.0,3.0,3.0,0.96,0.0,3.0,6.0,3.0,5.4,0.96,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,4.32,0.0,11.0,11.0,2.2,3.52,0.0,2.0,20.0,7.0,6.0,22.235,13.13,13.915,5.772,9.105,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,58.6,55.92,12.0,3.0,5.0,3.273268354
-3.608,0.0,16.756,4.287,6.08,6.293,8.759,90.0,90.0,90.0,4.949,8.0,89.0,8.0,14.0,87.0,73.0,59.6,32.88,87.0,15.9994,227.0,211.0006,85.07164,82.886688,15.9994,54.8,1345.0,1290.2,566.48,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,122.2,66.0,1.1,3.44,2.34,1.1064,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,6.0,6.0,1.92,0.0,3.0,8.0,5.0,5.8,1.12,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,8.0,8.0,1.6,2.56,0.0,2.0,9.0,4.6,3.12,44.5125,35.4075,21.0115,14.2878,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,85.4,88.08,12.0,3.0,5.0,3.273268354
-3.602,0.0,10.062,6.221,5.131,5.341,7.343,90.0,90.0,90.0,6.255,8.0,68.0,8.0,35.0,87.0,52.0,73.8,15.84,87.0,15.9994,167.259,151.2596,48.44774772,47.52450091,15.9994,54.8,1770.0,1715.2,573.574,54.8,3.0,3.92,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,189.0,123.0,101.6,66.0,1.24,3.44,2.2,0.9672,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.84,0.0,3.0,14.0,11.0,7.0,2.8,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,5.0,2.6,0.96,30.585,21.48,14.876,6.9252,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3.0,5.0,3.273268354
-3.599,0.0,12.347,5.339,5.46,5.794,7.806,90.0,90.0,90.0,5.269,8.0,90.0,8.0,16.0,87.0,71.0,69.0,21.6,87.0,15.9994,232.03806,216.03866,60.868252,68.4679232,15.9994,54.8,2023.0,1968.2,622.08,54.8,2.0,6.48,16.0,2.0,7.0,5.0,3.2,1.52,2.0,66.0,206.0,140.0,109.0,66.0,1.3,3.44,2.14,1.0248,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,2.08,32.37,23.265,16.515,8.892,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,4.0,6.0,3.380617019
-3.595,0.0,10.127,6.137,5.149,5.345,7.36,90.0,90.0,90.0,6.291,8.0,67.0,8.0,33.0,87.0,54.0,73.4,16.32,87.0,15.9994,164.93032,148.93092,47.98201172,46.77932331,15.9994,54.8,1747.0,1692.2,568.974,54.8,3.0,3.92,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,192.0,126.0,102.2,66.0,1.23,3.44,2.21,0.9696,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.52,0.0,3.0,13.0,10.0,6.8,2.48,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,5.0,2.8,0.96,30.73333333,21.62833333,14.90566667,6.9608,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3.0,5.0,3.273268354
-3.588,0.0,10.198,6.026,5.175,5.338,7.383,90.0,90.0,90.0,6.313,8.0,66.0,8.0,31.0,87.0,56.0,73.0,16.8,87.0,15.9994,162.5,146.5006,47.49594772,46.00162091,15.9994,54.8,1685.0,1630.2,556.574,54.8,3.0,3.92,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,192.0,126.0,102.2,66.0,1.22,3.44,2.22,0.972,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.2,0.0,3.0,12.0,9.0,6.6,2.16,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,5.0,3.0,1.2,31.24,22.135,15.007,7.0824,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3.0,5.0,3.273268354
-3.586,0.6,15.202,2.489,5.882,6.106,8.465,90.0,90.0,90.0,3.634,8.0,93.0,8.0,22.0,87.0,65.0,61.6,30.48,87.0,15.9994,237.0,221.0006,87.39244,85.671648,15.9994,54.8,1095.0,1040.2,435.28,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,198.0,132.0,117.2,66.0,1.185,3.44,2.255,1.0404,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,7.0,7.0,2.64,0.0,6.0,9.0,3.0,6.8,0.96,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,10.0,10.0,3.4,4.08,0.0,2.0,19.0,6.4,5.28,36.46,27.355,16.44575,8.8089,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.4,65.44,12.0,3.0,5.0,3.273268354
-3.586,0.158,13.512,0.0,5.655,6.09,7.847,90.0,90.0,90.0,4.593,8.0,90.0,8.0,11.0,87.0,76.0,57.6,35.28,87.0,15.9994,232.03806,216.03866,64.9984344,66.81585024,15.9994,54.8,2023.0,1968.2,800.28,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,206.0,140.0,114.8,66.0,1.3,3.44,2.14,1.0128,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.72,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,1.2,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.6,3.12,32.37,23.265,16.384,8.7348,9.105,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,225.0,213.0,91.0,94.8,12.0,4.0,6.0,3.380617019
